Kinase,Score,Rank,Method,Perc,Qrt,hgnc_symbol,group,KinaseFamily,subfamily
DAPK3,197.66666666666666,188,KEA3,0.34,2,DAPK3,CAMK,DAPK,DAPK
DCLK1,246,230,KEA3,0.20857142857142857,1,DCLK1,CAMK,DCAMKL,NA
DDR1,52,32,KEA3,0.9028571428571428,4,DDR1,TK,DDR,NA
DDR2,194,186,KEA3,0.3485714285714286,2,DDR2,TK,DDR,NA
DMPK,38,18,KEA3,0.9514285714285714,4,DMPK,AGC,DMPK,GEK
DYRK1A,76,62,KEA3,0.7914285714285715,4,DYRK1A,CMGC,DYRK,DYRK1
DYRK1B,111.66666666666667,109,KEA3,0.6057142857142858,3,DYRK1B,CMGC,DYRK,DYRK1
DYRK2,91.33333333333333,81,KEA3,0.7142857142857143,3,DYRK2,CMGC,DYRK,DYRK2
DYRK3,179.5,173,KEA3,0.4,2,DYRK3,CMGC,DYRK,DYRK2
DYRK4,46.5,24,KEA3,0.9314285714285714,4,DYRK4,CMGC,DYRK,DYRK2
EEF2K,204.5,194,KEA3,0.32285714285714284,2,EEF2K,ATYPICAL,ALPHA,EEF2K
EGFR,75.33333333333333,61,KEA3,0.7971428571428572,4,EGFR,TK,EGFR,NA
EIF2AK1,311,278,KEA3,0.06571428571428571,1,EIF2AK1,OTHER,PEK,HRI
EIF2AK2,129.33333333333334,131,KEA3,0.5314285714285715,3,EIF2AK2,OTHER,PEK,PKR
EIF2AK3,335,297,KEA3,0.011428571428571429,1,EIF2AK3,OTHER,PEK,PEK
EPHA2,317,283,KEA3,0.05142857142857143,1,EPHA2,TK,EPH,NA
EPHA3,104,99,KEA3,0.6428571428571429,3,EPHA3,TK,EPH,NA
EPHA4,324,288,KEA3,0.037142857142857144,1,EPHA4,TK,EPH,NA
EPHA8,334,296,KEA3,0.014285714285714285,1,EPHA8,TK,EPH,NA
EPHB1,320,286,KEA3,0.04285714285714286,1,EPHB1,TK,EPH,NA
EPHB2,283,255,KEA3,0.13142857142857142,1,EPHB2,TK,EPH,NA
EPHB3,76,62,KEA3,0.7914285714285715,4,EPHB3,TK,EPH,NA
ERBB2,101,94,KEA3,0.6628571428571428,3,ERBB2,TK,EGFR,NA
ERBB4,316,282,KEA3,0.054285714285714284,1,ERBB4,TK,EGFR,NA
FASTK,218,206,KEA3,0.2857142857142857,2,FASTK,ATYPICAL,FAST,NA
FER,143.5,143,KEA3,0.49142857142857144,2,FER,TK,FER,NA
FES,253,235,KEA3,0.19428571428571428,1,FES,TK,FER,NA
FGFR1,105,101,KEA3,0.6342857142857142,3,FGFR1,TK,FGFR,NA
FGFR2,120.5,122,KEA3,0.56,3,FGFR2,TK,FGFR,NA
FGFR3,173,165,KEA3,0.4257142857142857,2,FGFR3,TK,FGFR,NA
FGFR4,100,92,KEA3,0.6714285714285714,3,FGFR4,TK,FGFR,NA
FGR,63.5,47,KEA3,0.8428571428571429,4,FGR,TK,SRC,SRCA
FLT1,300,269,KEA3,0.09142857142857143,1,FLT1,TK,VEGFR,NA
FLT3,206,196,KEA3,0.3171428571428571,2,FLT3,TK,PDGFR,NA
FLT4,249,233,KEA3,0.2,1,FLT4,TK,VEGFR,NA
FRK,171,163,KEA3,0.43142857142857144,2,FRK,TK,SRC,FRK
FYN,54.666666666666664,35,KEA3,0.8914285714285715,4,FYN,TK,SRC,SRCA
GRK1,329,292,KEA3,0.025714285714285714,1,GRK1,AGC,GRK,GRK
GRK2,54.333333333333336,34,KEA3,0.8942857142857142,4,GRK2,AGC,GRK,BARK
GRK3,224.5,210,KEA3,0.2714285714285714,2,GRK3,AGC,GRK,BARK
GRK5,93,84,KEA3,0.7,3,GRK5,AGC,GRK,GRK
GRK6,185.33333333333334,179,KEA3,0.3742857142857143,2,GRK6,AGC,GRK,GRK
GSK3A,93.66666666666667,86,KEA3,0.6885714285714286,3,GSK3A,CMGC,GSK,NA
GSK3B,31,15,KEA3,0.96,4,GSK3B,CMGC,GSK,NA
HASPIN,221,208,KEA3,0.27714285714285714,2,HASPIN,OTHER,HASPIN,NA
HCK,119.66666666666667,121,KEA3,0.5628571428571428,3,HCK,TK,SRC,SRCB
HIPK1,68,53,KEA3,0.8228571428571428,4,HIPK1,CMGC,DYRK,HIPK
HIPK2,109.66666666666667,106,KEA3,0.6171428571428571,3,HIPK2,CMGC,DYRK,HIPK
HIPK3,284,256,KEA3,0.12857142857142856,1,HIPK3,CMGC,DYRK,HIPK
HIPK4,56.5,39,KEA3,0.8771428571428571,4,HIPK4,CMGC,DYRK,HIPK
ICK,271,246,KEA3,0.16,1,CILK1,CMGC,RCK,NA
IGF1R,168.66666666666666,161,KEA3,0.43714285714285717,2,IGF1R,TK,INSR,NA
IKBKB,93,84,KEA3,0.7,3,IKBKB,OTHER,IKK,NA
IKBKE,126.66666666666667,128,KEA3,0.5428571428571428,3,IKBKE,OTHER,IKK,NA
ILK,90.33333333333333,79,KEA3,0.72,3,ILK,TKL,MLK,ILK
INSR,133,136,KEA3,0.5142857142857142,3,INSR,TK,INSR,NA
IRAK1,193,184,KEA3,0.35428571428571426,2,IRAK1,TKL,IRAK,NA
IRAK3,242.5,226,KEA3,0.22285714285714286,1,IRAK3,TKL,IRAK,NA
IRAK4,282,254,KEA3,0.13428571428571429,1,IRAK4,TKL,IRAK,NA
ITK,144.33333333333334,145,KEA3,0.4857142857142857,2,ITK,TK,TEC,NA
JAK1,174,166,KEA3,0.42,2,JAK1,TK,JAKA,NA
JAK2,58,43,KEA3,0.8628571428571429,4,JAK2,TK,JAKA,NA
JAK3,167.33333333333334,160,KEA3,0.44,2,JAK3,TK,JAKA,NA
KDR,294,263,KEA3,0.10857142857142857,1,KDR,TK,VEGFR,NA
KIT,200,191,KEA3,0.3314285714285714,2,KIT,TK,PDGFR,NA
KSR1,252,234,KEA3,0.19714285714285715,1,KSR1,TKL,RAF,KSR
KSR2,23,9,KEA3,0.9771428571428571,4,KSR2,TKL,RAF,KSR
LATS1,180.33333333333334,174,KEA3,0.39714285714285713,2,LATS1,AGC,NDR,NA
LATS2,88.5,75,KEA3,0.7342857142857143,3,LATS2,AGC,NDR,NA
LCK,51.333333333333336,30,KEA3,0.9142857142857143,4,LCK,TK,SRC,SRCB
LIMK1,272,247,KEA3,0.15714285714285714,1,LIMK1,TKL,LISK,LIMK
LIMK2,188.5,182,KEA3,0.3628571428571429,2,LIMK2,TKL,LISK,LIMK
LRRK2,133.5,137,KEA3,0.5085714285714286,3,LRRK2,TKL,LRRK,NA
LYN,79,65,KEA3,0.7771428571428571,4,LYN,TK,SRC,SRCB
MAK,241,224,KEA3,0.22857142857142856,1,MAK,CMGC,RCK,NA
MAP2K1,126,127,KEA3,0.5457142857142857,3,MAP2K1,STE,STE7,MEK1
MAP2K2,213,203,KEA3,0.29428571428571426,2,MAP2K2,STE,STE7,MEK1
MAP2K3,225,211,KEA3,0.26857142857142857,2,MAP2K3,STE,STE7,MEK3
MAP2K4,148.33333333333334,150,KEA3,0.4685714285714286,2,MAP2K4,STE,STE7,MEK4
MAP2K6,182,175,KEA3,0.3914285714285714,2,MAP2K6,STE,STE7,MEK3
MAP2K7,63.5,47,KEA3,0.8428571428571429,4,MAP2K7,STE,STE7,MEK7
MAP3K1,233,216,KEA3,0.2542857142857143,2,MAP3K1,STE,STE11,MEKK1
MAP3K10,254,236,KEA3,0.18857142857142858,1,MAP3K10,TKL,MLK,MLK
MAP3K11,187.66666666666666,181,KEA3,0.36857142857142855,2,MAP3K11,TKL,MLK,MLK
MAP3K13,240,223,KEA3,0.23142857142857143,1,MAP3K13,TKL,MLK,LZK
MAP3K14,119.66666666666667,121,KEA3,0.5628571428571428,3,MAP3K14,STE,STE-UNIQUE,NA
MAP3K20,268,244,KEA3,0.1657142857142857,1,MAP3K20,TKL,MLK,ZAK
MAP3K3,279,252,KEA3,0.14,1,MAP3K3,STE,STE11,MEKK2
MAP3K4,297,266,KEA3,0.1,1,MAP3K4,STE,STE11,MEKK4
MAP3K5,147.33333333333334,149,KEA3,0.4714285714285714,2,MAP3K5,STE,STE11,ASK
MAP3K6,238,221,KEA3,0.23714285714285716,1,MAP3K6,STE,STE11,ASK
MAP3K7,83.33333333333333,68,KEA3,0.7657142857142857,4,MAP3K7,TKL,MLK,TAK1
MAP3K8,80,67,KEA3,0.7685714285714286,4,MAP3K8,STE,STE-UNIQUE,NA
MAP4K1,244,228,KEA3,0.21428571428571427,1,MAP4K1,STE,STE20,KHS
MAP4K2,174,166,KEA3,0.42,2,MAP4K2,STE,STE20,KHS
MAP4K3,288,259,KEA3,0.12,1,MAP4K3,STE,STE20,KHS
MAP4K4,304,272,KEA3,0.08285714285714285,1,MAP4K4,STE,STE20,MSN
MAP4K5,123,126,KEA3,0.5485714285714286,3,MAP4K5,STE,STE20,KHS
MAPK1,45,22,KEA3,0.9371428571428572,4,MAPK1,CMGC,MAPK,ERK1
MAPK10,93.33333333333333,85,KEA3,0.6942857142857143,3,MAPK10,CMGC,MAPK,JNK
MAPK11,104,99,KEA3,0.6428571428571429,3,MAPK11,CMGC,MAPK,P38
MAPK12,98.66666666666667,91,KEA3,0.6742857142857143,3,MAPK12,CMGC,MAPK,P38
MAPK13,117.33333333333333,119,KEA3,0.5714285714285714,3,MAPK13,CMGC,MAPK,P38
MAPK14,60.333333333333336,44,KEA3,0.86,4,MAPK14,CMGC,MAPK,P38
MAPK15,188.5,182,KEA3,0.3628571428571429,2,MAPK15,CMGC,MAPK,ERK7
MAPK3,40,20,KEA3,0.9457142857142857,4,MAPK3,CMGC,MAPK,ERK1
MAPK6,118,120,KEA3,0.5685714285714286,3,MAPK6,CMGC,MAPK,ERK3
MAPK7,110,107,KEA3,0.6142857142857143,3,MAPK7,CMGC,MAPK,ERK5
MAPK8,48.666666666666664,27,KEA3,0.9228571428571428,4,MAPK8,CMGC,MAPK,JNK
MAPK9,55.333333333333336,36,KEA3,0.8885714285714286,4,MAPK9,CMGC,MAPK,JNK
MAPKAPK2,48.333333333333336,26,KEA3,0.9257142857142857,4,MAPKAPK2,CAMK,MAPKAPK,MAPKAPK
MAPKAPK3,291,260,KEA3,0.11714285714285715,1,MAPKAPK3,CAMK,MAPKAPK,MAPKAPK
MAPKAPK5,95.33333333333333,88,KEA3,0.6828571428571428,3,MAPKAPK5,CAMK,MAPKAPK,MAPKAPK
MARK2,116,116,KEA3,0.58,3,MARK2,CAMK,CAMKL,MARK
MARK3,134.66666666666666,138,KEA3,0.5057142857142857,3,MARK3,CAMK,CAMKL,MARK
MARK4,332,294,KEA3,0.02,1,MARK4,CAMK,CAMKL,MARK
MAST1,238,221,KEA3,0.23714285714285716,1,MAST1,AGC,MAST,MAST
MAST2,310,277,KEA3,0.06857142857142857,1,MAST2,AGC,MAST,MAST
MATK,219,207,KEA3,0.28285714285714286,2,MATK,TK,CSK,NA
MELK,298,267,KEA3,0.09714285714285714,1,MELK,CAMK,CAMKL,MELK
MERTK,150,151,KEA3,0.4657142857142857,2,MERTK,TK,AXL,NA
MET,111.33333333333333,108,KEA3,0.6085714285714285,3,MET,TK,MET,NA
MKNK1,175.33333333333334,168,KEA3,0.4142857142857143,2,MKNK1,CAMK,MAPKAPK,MNK
MKNK2,207.5,198,KEA3,0.31142857142857144,2,MKNK2,CAMK,MAPKAPK,MNK
MOK,230,214,KEA3,0.26,2,MOK,CMGC,RCK,NA
MOS,295,264,KEA3,0.10571428571428572,1,MOS,OTHER,MOS,NA
MST1R,264,242,KEA3,0.17142857142857143,1,MST1R,TK,MET,NA
MTOR,80,67,KEA3,0.7685714285714286,4,MTOR,ATYPICAL,PIKK,FRAP
MYLK2,216,204,KEA3,0.2914285714285714,2,MYLK2,CAMK,MLCK,NA
MYO3A,257,239,KEA3,0.18,1,MYO3A,STE,STE20,NINAC
NEK10,276,250,KEA3,0.1457142857142857,1,NEK10,OTHER,NEK,NEK10
NEK11,309,276,KEA3,0.07142857142857142,1,NEK11,OTHER,NEK,NEK11
NEK2,65,49,KEA3,0.8371428571428572,4,NEK2,OTHER,NEK,NEK2
NEK3,117,118,KEA3,0.5742857142857143,3,NEK3,OTHER,NEK,NEK1
NEK4,157,154,KEA3,0.45714285714285713,2,NEK4,OTHER,NEK,NEK4
NEK6,112.33333333333333,111,KEA3,0.5942857142857143,3,NEK6,OTHER,NEK,NEK6
NEK8,205.5,195,KEA3,0.32,2,NEK8,OTHER,NEK,NEK8
NEK9,66.5,51,KEA3,0.8285714285714286,4,NEK9,OTHER,NEK,NEK8
NIM1K,255,237,KEA3,0.18571428571428572,1,NIM1K,CAMK,CAMKL,NIM1
NLK,116.33333333333333,117,KEA3,0.5771428571428572,3,NLK,CMGC,MAPK,NMO
NPR2,96,89,KEA3,0.68,3,NPR2,RGC,RGC,NA
NRBP2,227,212,KEA3,0.26571428571428574,2,NRBP2,OTHER,NRBP,NA
NTRK1,184,176,KEA3,0.38571428571428573,2,NTRK1,TK,TRK,NA
NTRK2,306,274,KEA3,0.07714285714285714,1,NTRK2,TK,TRK,NA
NTRK3,235,218,KEA3,0.24857142857142858,1,NTRK3,TK,TRK,NA
NUAK1,130.66666666666666,133,KEA3,0.5228571428571429,3,NUAK1,CAMK,CAMKL,NUAK
NUAK2,286,257,KEA3,0.12571428571428572,1,NUAK2,CAMK,CAMKL,NUAK
OXSR1,273,248,KEA3,0.15142857142857144,1,OXSR1,STE,STE20,FRAY
PAK1,45.333333333333336,23,KEA3,0.9342857142857143,4,PAK1,STE,STE20,PAKA
PAK2,132,135,KEA3,0.5171428571428571,3,PAK2,STE,STE20,PAKA
PAK3,247,231,KEA3,0.2057142857142857,1,PAK3,STE,STE20,PAKA
PAK4,79,65,KEA3,0.7771428571428571,4,PAK4,STE,STE20,PAKB
PAK5,326,290,KEA3,0.03142857142857143,1,PAK5,STE,STE20,PAKB
PAK6,175,167,KEA3,0.41714285714285715,2,PAK6,STE,STE20,PAKB
PASK,15,4,KEA3,0.9914285714285714,4,PASK,CAMK,CAMKL,PASK
PBK,178.66666666666666,172,KEA3,0.40285714285714286,2,PBK,OTHER,TOPK,NA
PDGFRA,196,187,KEA3,0.34285714285714286,2,PDGFRA,TK,PDGFR,NA
PDGFRB,143.66666666666666,144,KEA3,0.48857142857142855,2,PDGFRB,TK,PDGFR,NA
PDIK1L,293,262,KEA3,0.11142857142857143,1,PDIK1L,OTHER,NKF4,NA
PDK1,133.5,137,KEA3,0.5085714285714286,3,PDK1,ATYPICAL,PDHK,PDHK
PDPK1,52,32,KEA3,0.9028571428571428,4,PDPK1,AGC,PDK1,NA
PIK3CA,211,201,KEA3,0.3,2,PIK3CA,NA,NA,NA
PIK3CB,336,298,KEA3,0.008571428571428572,1,PIK3CB,NA,NA,NA
PIK3CG,305,273,KEA3,0.08,1,PIK3CG,NA,NA,NA
PIK3R4,248,232,KEA3,0.20285714285714285,1,PIK3R4,OTHER,VPS15,NA
PIM1,33.333333333333336,16,KEA3,0.9571428571428572,4,PIM1,CAMK,PIM,NA
PIM2,161.5,156,KEA3,0.4514285714285714,2,PIM2,CAMK,PIM,NA
PINK1,147,148,KEA3,0.4742857142857143,2,PINK1,OTHER,NKF2,NA
PKMYT1,274,249,KEA3,0.14857142857142858,1,PKMYT1,OTHER,WEE,NA
PKN1,129.33333333333334,131,KEA3,0.5314285714285715,3,PKN1,AGC,PKN,NA
PLK1,47.333333333333336,25,KEA3,0.9285714285714286,4,PLK1,OTHER,PLK,PLK1
PLK2,145.5,146,KEA3,0.4828571428571429,2,PLK2,OTHER,PLK,PLK2
PLK3,11,3,KEA3,0.9942857142857143,4,PLK3,OTHER,PLK,PLK2
PLK4,122,125,KEA3,0.5514285714285714,3,PLK4,OTHER,PLK,SAK
PNCK,172,164,KEA3,0.42857142857142855,2,PNCK,CAMK,CAMK1,NA
PRKAA1,24.666666666666668,10,KEA3,0.9742857142857143,4,PRKAA1,CAMK,CAMKL,AMPK
PRKAA2,57.666666666666664,42,KEA3,0.8657142857142858,4,PRKAA2,CAMK,CAMKL,AMPK
PRKACA,43.666666666666664,21,KEA3,0.94,4,PRKACA,AGC,PKA,NA
PRKACB,244,228,KEA3,0.21428571428571427,1,PRKACB,AGC,PKA,NA
PRKCA,62,45,KEA3,0.8514285714285714,4,PRKCA,AGC,PKC,ALPHA
PRKCB,76.33333333333333,63,KEA3,0.7857142857142857,4,PRKCB,AGC,PKC,ALPHA
PRKCD,62.333333333333336,46,KEA3,0.8485714285714285,4,PRKCD,AGC,PKC,DELTA
PRKCE,85.33333333333333,71,KEA3,0.7542857142857143,4,PRKCE,AGC,PKC,ETA
PRKCG,104.33333333333333,100,KEA3,0.6371428571428571,3,PRKCG,AGC,PKC,ALPHA
PRKCH,90.66666666666667,80,KEA3,0.7171428571428572,3,PRKCH,AGC,PKC,ETA
PRKCI,57,40,KEA3,0.8742857142857143,4,PRKCI,AGC,PKC,IOTA
PRKCQ,85.33333333333333,71,KEA3,0.7542857142857143,4,PRKCQ,AGC,PKC,DELTA
PRKCZ,57.333333333333336,41,KEA3,0.8714285714285714,4,PRKCZ,AGC,PKC,IOTA
PRKD1,70,56,KEA3,0.8142857142857143,4,PRKD1,CAMK,PKD,NA
PRKD2,151,152,KEA3,0.46285714285714286,2,PRKD2,CAMK,PKD,NA
PRKD3,243,227,KEA3,0.22,1,PRKD3,CAMK,PKD,NA
PRKDC,88,74,KEA3,0.7371428571428571,3,PRKDC,ATYPICAL,PIKK,DNAPK
PRKG1,7.666666666666667,1,KEA3,1,4,PRKG1,AGC,PKG,NA
PRKG2,228,213,KEA3,0.26285714285714284,2,PRKG2,AGC,PKG,NA
PRKX,263,241,KEA3,0.1742857142857143,1,PRKX,AGC,PKA,NA
PRKY,138,140,KEA3,0.5,3,PRKY,AGC,PKA,NA
PRPF4B,184.5,177,KEA3,0.38,2,PRPF4B,CMGC,DYRK,PRP4
PTK2,92.33333333333333,82,KEA3,0.7114285714285714,3,PTK2,TK,FAK,NA
PTK2B,77.66666666666667,64,KEA3,0.7828571428571428,4,PTK2B,TK,FAK,NA
PTK6,121.33333333333333,124,KEA3,0.5542857142857143,3,PTK6,TK,SRC,SRM
PXK,69,54,KEA3,0.82,4,PXK,OTHER,SLOB,NA
RAF1,108.66666666666667,105,KEA3,0.62,3,RAF1,TKL,RAF,RAF
RET,102.33333333333333,96,KEA3,0.6571428571428571,3,RET,TK,RET,NA
RIOK1,277,251,KEA3,0.14285714285714285,1,RIOK1,ATYPICAL,RIO,RIO1
RIPK1,261,240,KEA3,0.17714285714285713,1,RIPK1,TKL,RIPK,NA
RIPK2,190.5,183,KEA3,0.36,2,RIPK2,TKL,RIPK,NA
RIPK3,162,157,KEA3,0.44857142857142857,2,RIPK3,TKL,RIPK,NA
ROCK1,102.66666666666667,97,KEA3,0.6542857142857142,3,ROCK1,AGC,DMPK,ROCK
ROCK2,93.33333333333333,85,KEA3,0.6942857142857143,3,ROCK2,AGC,DMPK,ROCK
RPS6KA1,10.666666666666666,2,KEA3,0.9971428571428571,4,RPS6KA1,AGC,RSK,RSK
RPS6KA2,56.5,39,KEA3,0.8771428571428571,4,RPS6KA2,AGC,RSK,RSK
RPS6KA3,56.333333333333336,38,KEA3,0.8828571428571429,4,RPS6KA3,AGC,RSK,RSK
RPS6KA4,85.5,72,KEA3,0.7514285714285714,4,RPS6KA4,AGC,RSK,MSK
RPS6KA5,71.33333333333333,58,KEA3,0.8057142857142857,4,RPS6KA5,AGC,RSK,MSK
RPS6KB1,49.333333333333336,28,KEA3,0.92,4,RPS6KB1,AGC,RSK,P70
RPS6KB2,115.66666666666667,115,KEA3,0.5828571428571429,3,RPS6KB2,AGC,RSK,P70
RPS6KL1,308,275,KEA3,0.07428571428571429,1,RPS6KL1,AGC,RSKL,NA
SCYL1,325,289,KEA3,0.03428571428571429,1,SCYL1,OTHER,SCY1,NA
SCYL2,101,94,KEA3,0.6628571428571428,3,SCYL2,OTHER,SCY1,NA
SCYL3,234,217,KEA3,0.25142857142857145,2,SCYL3,OTHER,SCY1,NA
SGK1,88.66666666666667,76,KEA3,0.7285714285714285,3,SGK1,AGC,SGK,NA
SGK2,21,7,KEA3,0.9828571428571429,4,SGK2,AGC,SGK,NA
SGK3,29,13,KEA3,0.9657142857142857,4,SGK3,AGC,SGK,NA
SIK1,146,147,KEA3,0.48,2,SIK1,CAMK,CAMKL,QIK
SIK2,301,270,KEA3,0.08857142857142856,1,SIK2,CAMK,CAMKL,QIK
SMG1,328,291,KEA3,0.02857142857142857,1,SMG1,ATYPICAL,PIKK,SMG1
SNRK,211.5,202,KEA3,0.29714285714285715,2,SNRK,CAMK,CAMKL,SNRK
SRC,35.333333333333336,17,KEA3,0.9542857142857143,4,SRC,TK,SRC,SRCA
